Country,date,Avg Temp (F)
Italy,2/6/20,51
Italy,2/7/20,55
Italy,2/8/20,54
Italy,2/9/20,57
Italy,2/10/20,58
Italy,2/11/20,59
Italy,2/12/20,60
Italy,2/13/20,59
Italy,2/14/20,59
Italy,2/15/20,60
Italy,2/16/20,59
Italy,2/17/20,58
Italy,2/18/20,56
Italy,2/19/20,57
Italy,2/20/20,58
Italy,2/21/20,58
Italy,2/22/20,59
Italy,2/23/20,59
Italy,2/24/20,59
Italy,2/25/20,59
Italy,2/26/20,60
Italy,2/27/20,57
Italy,2/28/20,60
Italy,2/29/20,59
Italy,3/1/20,62
Italy,3/2/20,61
Italy,3/3/20,57
Italy,3/4/20,55
Italy,3/5/20,57
Italy,3/6/20,60
Italy,3/7/20,54
Italy,3/8/20,55
Italy,3/9/20,54
Italy,3/10/20,55
Italy,3/11/20,55
Italy,3/12/20,57
Italy,3/13/20,58
Italy,3/14/20,59
Italy,3/15/20,57
Italy,3/16/20,57
Italy,3/17/20,56
Italy,3/18/20,56
Italy,3/19/20,57
Italy,3/20/20,58
Italy,3/21/20,54
Italy,3/22/20,56
Italy,3/23/20,56
Italy,3/24/20,49
Italy,3/25/20,43
Italy,2/1/20,55
Italy,2/2/20,56
Italy,2/3/20,56
Italy,2/4/20,54
Italy,2/5/20,47
Italy,2/6/20,46
Italy,2/7/20,44
Italy,2/8/20,45
Italy,2/9/20,51
Italy,2/10/20,54
Italy,2/11/20,55
Italy,2/12/20,51
Italy,2/13/20,51
Italy,2/14/20,55
Italy,2/15/20,50
Italy,2/16/20,49
Italy,2/17/20,49
Italy,2/18/20,50
Italy,2/19/20,49
Italy,2/20/20,47
Italy,2/21/20,46
Italy,2/22/20,50
Italy,2/23/20,51
Italy,2/24/20,54
Italy,2/25/20,53
Italy,2/26/20,52
Italy,2/27/20,47
Italy,2/28/20,54
Italy,2/29/20,51
Italy,3/1/20,54
Italy,3/2/20,54
Italy,3/3/20,51
Italy,3/4/20,48
Italy,3/5/20,48
Italy,3/6/20,54
Italy,3/7/20,49
Italy,3/8/20,50
Italy,3/9/20,47
Italy,3/10/20,49
Italy,3/11/20,50
Italy,3/12/20,52
Italy,3/13/20,52
Italy,3/14/20,53
Italy,3/15/20,53
Italy,3/16/20,51
Italy,3/17/20,51
Italy,3/18/20,51
Italy,3/19/20,51
Italy,3/20/20,49
Italy,3/21/20,50
Italy,3/22/20,53
Italy,3/23/20,48
Italy,3/24/20,42
Italy,3/25/20,43
Italy,2/1/20,41
Italy,2/2/20,40
Italy,2/3/20,45
Italy,2/4/20,44
Italy,2/5/20,26
Italy,2/6/20,22
Italy,2/7/20,29
Italy,2/8/20,35
Italy,2/9/20,38
Italy,2/10/20,36
Italy,2/11/20,40
Italy,2/12/20,40
Italy,2/13/20,41
Italy,2/14/20,36
Italy,2/15/20,33
Italy,2/16/20,37
Italy,2/17/20,48
Italy,2/18/20,49
Italy,2/19/20,37
Italy,2/20/20,31
Italy,2/21/20,34
Italy,2/22/20,29
Italy,2/23/20,41
Italy,2/24/20,49
Italy,2/25/20,48
Italy,2/26/20,35
Italy,2/27/20,29
Italy,2/28/20,32
Italy,2/29/20,35
Italy,3/1/20,42
Italy,3/2/20,43
Italy,3/3/20,35
Italy,3/4/20,33
Italy,3/5/20,34
Italy,3/6/20,37
Italy,3/7/20,34
Italy,3/8/20,32
Italy,3/9/20,32
Italy,3/10/20,34
Italy,3/11/20,37
Italy,3/12/20,47
Italy,3/13/20,52
Italy,3/14/20,49
Italy,3/15/20,40
Italy,3/16/20,35
Italy,3/17/20,39
Italy,3/18/20,41
Italy,3/19/20,41
Italy,3/20/20,43
Italy,3/21/20,46
Italy,3/22/20,40
Italy,3/23/20,32
Italy,3/24/20,27
Italy,3/25/20,28
Italy,2/3/20,50
Italy,2/4/20,49
Italy,2/5/20,48
Italy,2/6/20,44
Italy,2/7/20,42
Italy,2/10/20,45
Italy,2/11/20,53
Italy,2/12/20,48
Italy,2/13/20,46
Italy,2/14/20,48
Italy,2/17/20,47
Italy,2/18/20,51
Italy,2/19/20,49
Italy,2/20/20,48
Italy,2/21/20,47
Italy,2/22/20,43
Italy,2/24/20,53
Italy,2/25/20,52
Italy,2/26/20,47
Italy,2/27/20,42
Italy,2/28/20,51
Italy,3/2/20,39
Italy,3/3/20,51
Italy,3/4/20,50
Italy,3/5/20,44
Italy,3/6/20,42
Italy,3/9/20,47
Italy,3/10/20,51
Italy,3/11/20,55
Italy,3/12/20,53
Italy,3/13/20,59
Italy,3/16/20,52
Italy,3/17/20,54
Italy,3/18/20,57
Italy,3/19/20,60
Italy,3/20/20,58
Italy,3/23/20,42
Italy,3/24/20,45
Italy,3/25/20,41
Italy,2/1/20,55
Italy,2/2/20,57
Italy,2/3/20,57
Italy,2/4/20,56
Italy,2/5/20,47
Italy,2/6/20,45
Italy,2/7/20,48
Italy,2/8/20,51
Italy,2/9/20,53
Italy,2/10/20,55
Italy,2/11/20,58
Italy,2/12/20,60
Italy,2/13/20,55
Italy,2/14/20,54
Italy,2/15/20,55
Italy,2/16/20,55
Italy,2/17/20,56
Italy,2/18/20,55
Italy,2/19/20,55
Italy,2/20/20,52
Italy,2/21/20,51
Italy,2/22/20,52
Italy,2/23/20,54
Italy,2/24/20,59
Italy,2/25/20,56
Italy,2/26/20,57
Italy,2/27/20,52
Italy,2/28/20,55
Italy,2/29/20,52
Italy,3/1/20,57
Italy,3/2/20,58
Italy,3/3/20,56
Italy,3/4/20,53
Italy,3/5/20,54
Italy,3/6/20,56
Italy,3/7/20,56
Italy,3/8/20,52
Italy,3/9/20,52
Italy,3/10/20,52
Italy,3/11/20,54
Italy,3/12/20,59
Italy,3/13/20,62
Italy,3/14/20,60
Italy,3/15/20,55
Italy,3/16/20,56
Italy,3/17/20,55
Italy,3/18/20,58
Italy,3/19/20,58
Italy,3/20/20,57
Italy,3/21/20,56
Italy,3/22/20,58
Italy,3/23/20,50
Italy,3/24/20,45
Italy,3/25/20,49
Italy,2/1/20,46
Italy,2/2/20,42
Italy,2/3/20,43
Italy,2/4/20,46
Italy,2/5/20,46
Italy,2/6/20,41
Italy,2/7/20,39
Italy,2/8/20,39
Italy,2/9/20,40
Italy,2/10/20,44
Italy,2/11/20,47
Italy,2/12/20,44
Italy,2/13/20,44
Italy,2/14/20,44
Italy,2/15/20,44
Italy,2/16/20,44
Italy,2/17/20,48
Italy,2/18/20,48
Italy,2/19/20,46
Italy,2/20/20,45
Italy,2/21/20,43
Italy,2/22/20,45
Italy,2/23/20,47
Italy,2/24/20,49
Italy,2/25/20,49
Italy,2/26/20,48
Italy,2/27/20,44
Italy,2/28/20,47
Italy,2/29/20,45
Italy,3/1/20,44
Italy,3/2/20,43
Italy,3/3/20,44
Italy,3/4/20,45
Italy,3/5/20,44
Italy,3/6/20,43
Italy,3/7/20,46
Italy,3/8/20,45
Italy,3/9/20,46
Italy,3/10/20,47
Italy,3/11/20,49
Italy,3/12/20,50
Italy,3/13/20,55
Italy,3/14/20,48
Italy,3/15/20,47
Italy,3/16/20,47
Italy,3/17/20,49
Italy,3/18/20,51
Italy,3/19/20,53
Italy,3/20/20,54
Italy,3/21/20,52
Italy,3/22/20,50
Italy,3/23/20,42
Italy,3/24/20,43
Italy,3/25/20,44
Italy,2/1/20,46
Italy,2/2/20,43
Italy,2/3/20,44
Italy,2/4/20,47
Italy,2/5/20,46
Italy,2/6/20,41
Italy,2/7/20,38
Italy,2/8/20,39
Italy,2/9/20,41
Italy,2/10/20,43
Italy,2/11/20,49
Italy,2/12/20,44
Italy,2/13/20,43
Italy,2/14/20,47
Italy,2/15/20,44
Italy,2/16/20,45
Italy,2/17/20,48
Italy,2/18/20,48
Italy,2/19/20,47
Italy,2/20/20,45
Italy,2/21/20,42
Italy,2/22/20,47
Italy,2/23/20,43
Italy,2/24/20,47
Italy,2/25/20,48
Italy,2/26/20,48
Italy,2/27/20,45
Italy,2/28/20,48
Italy,2/29/20,45
Italy,3/1/20,44
Italy,3/2/20,45
Italy,3/3/20,46
Italy,3/4/20,47
Italy,3/5/20,44
Italy,3/6/20,45
Italy,3/7/20,48
Italy,3/8/20,48
Italy,3/9/20,46
Italy,3/10/20,48
Italy,3/11/20,51
Italy,3/12/20,51
Italy,3/13/20,56
Italy,3/14/20,51
Italy,3/15/20,48
Italy,3/16/20,48
Italy,3/17/20,49
Italy,3/18/20,54
Italy,3/19/20,56
Italy,3/20/20,55
Italy,3/21/20,51
Italy,3/22/20,51
Italy,3/23/20,42
Italy,3/24/20,42
Italy,3/25/20,44
Italy,2/1/20,57
Italy,2/2/20,56
Italy,2/3/20,57
Italy,2/4/20,55
Italy,2/5/20,50
Italy,2/6/20,49
Italy,2/7/20,52
Italy,2/8/20,53
Italy,2/9/20,55
Italy,2/10/20,56
Italy,2/11/20,58
Italy,2/12/20,56
Italy,2/13/20,56
Italy,2/14/20,56
Italy,2/15/20,56
Italy,2/16/20,56
Italy,2/17/20,54
Italy,2/18/20,54
Italy,2/19/20,53
Italy,2/20/20,54
Italy,2/21/20,54
Italy,2/22/20,55
Italy,2/23/20,55
Italy,2/24/20,56
Italy,2/25/20,55
Italy,2/26/20,54
Italy,2/27/20,53
Italy,2/28/20,56
Italy,2/29/20,56
Italy,3/1/20,58
Italy,3/2/20,58
Italy,3/3/20,54
Italy,3/4/20,53
Italy,3/5/20,54
Italy,3/6/20,56
Italy,3/7/20,55
Italy,3/8/20,55
Italy,3/9/20,53
Italy,3/10/20,54
Italy,3/11/20,56
Italy,3/12/20,57
Italy,3/13/20,56
Italy,3/14/20,56
Italy,3/15/20,58
Italy,3/16/20,56
Italy,3/17/20,56
Italy,3/18/20,57
Italy,3/19/20,58
Italy,3/20/20,57
Italy,3/21/20,56
Italy,3/22/20,58
Italy,3/23/20,52
Italy,3/24/20,46
Italy,3/25/20,44
Italy,2/1/20,60
Italy,2/2/20,60
Italy,2/3/20,61
Italy,2/4/20,62
Italy,2/5/20,51
Italy,2/6/20,52
Italy,2/7/20,53
Italy,2/8/20,55
Italy,2/9/20,57
Italy,2/10/20,59
Italy,2/11/20,61
Italy,2/12/20,63
Italy,2/13/20,58
Italy,2/14/20,60
Italy,2/15/20,59
Italy,2/16/20,58
Italy,2/17/20,57
Italy,2/18/20,57
Italy,2/19/20,58
Italy,2/20/20,58
Italy,2/21/20,56
Italy,2/22/20,56
Italy,2/23/20,57
Italy,2/24/20,59
Italy,2/25/20,58
Italy,2/26/20,59
Italy,2/27/20,58
Italy,2/28/20,59
Italy,2/29/20,59
Italy,3/1/20,62
Italy,3/2/20,63
Italy,3/3/20,60
Italy,3/4/20,52
Italy,3/5/20,58
Italy,3/6/20,61
Italy,3/7/20,55
Italy,3/8/20,57
Italy,3/9/20,58
Italy,3/10/20,56
Italy,3/11/20,59
Italy,3/12/20,61
Italy,3/13/20,63
Italy,3/14/20,65
Italy,3/15/20,62
Italy,3/16/20,60
Italy,3/17/20,58
Italy,3/18/20,56
Italy,3/19/20,59
Italy,3/20/20,60
Italy,3/21/20,58
Italy,3/22/20,60
Italy,3/23/20,57
Italy,3/24/20,55
Italy,3/25/20,56
Italy,2/1/20,43
Italy,2/2/20,46
Italy,2/3/20,60
Italy,2/4/20,49
Italy,2/5/20,44
Italy,2/6/20,40
Italy,2/7/20,41
Italy,2/8/20,40
Italy,2/9/20,39
Italy,2/10/20,45
Italy,2/11/20,50
Italy,2/12/20,46
Italy,2/13/20,40
Italy,2/14/20,43
Italy,2/15/20,46
Italy,2/16/20,44
Italy,2/17/20,43
Italy,2/18/20,45
Italy,2/19/20,44
Italy,2/20/20,43
Italy,2/21/20,45
Italy,2/22/20,43
Italy,2/23/20,46
Italy,2/24/20,55
Italy,2/25/20,43
Italy,2/26/20,39
Italy,2/27/20,36
Italy,2/28/20,42
Italy,2/29/20,40
Italy,3/1/20,37
Italy,3/2/20,37
Italy,3/3/20,42
Italy,3/4/20,42
Italy,3/5/20,37
Italy,3/6/20,38
Italy,3/7/20,44
Italy,3/8/20,43
Italy,3/9/20,43
Italy,3/10/20,47
Italy,3/11/20,53
Italy,3/12/20,46
Italy,3/13/20,48
Italy,3/14/20,43
Italy,3/15/20,41
Italy,3/16/20,44
Italy,3/17/20,51
Italy,3/18/20,51
Italy,3/19/20,54
Italy,3/20/20,55
Italy,3/21/20,55
Italy,3/22/20,48
Italy,3/23/20,39
Italy,3/24/20,41
Italy,3/25/20,35
Italy,2/1/20,52
Italy,2/2/20,54
Italy,2/3/20,55
Italy,2/4/20,53
Italy,2/5/20,46
Italy,2/6/20,45
Italy,2/7/20,45
Italy,2/8/20,45
Italy,2/9/20,47
Italy,2/10/20,52
Italy,2/11/20,54
Italy,2/12/20,53
Italy,2/13/20,50
Italy,2/14/20,54
Italy,2/15/20,51
Italy,2/16/20,50
Italy,2/17/20,49
Italy,2/18/20,51
Italy,2/19/20,47
Italy,2/20/20,50
Italy,2/21/20,49
Italy,2/22/20,50
Italy,2/23/20,51
Italy,2/24/20,53
Italy,2/25/20,53
Italy,2/26/20,51
Italy,2/27/20,47
Italy,2/28/20,53
Italy,2/29/20,50
Italy,3/1/20,53
Italy,3/2/20,53
Italy,3/3/20,50
Italy,3/4/20,49
Italy,3/5/20,49
Italy,3/6/20,52
Italy,3/7/20,49
Italy,3/8/20,50
Italy,3/9/20,48
Italy,3/10/20,52
Italy,3/11/20,53
Italy,3/12/20,51
Italy,3/13/20,52
Italy,3/14/20,52
Italy,3/15/20,54
Italy,3/16/20,51
Italy,3/17/20,52
Italy,3/18/20,55
Italy,3/19/20,55
Italy,3/20/20,54
Italy,3/21/20,54
Italy,3/22/20,56
Italy,3/23/20,44
Italy,3/24/20,40
Italy,3/25/20,43
Italy,2/1/20,50
Italy,2/2/20,51
Italy,2/3/20,53
Italy,2/4/20,49
Italy,2/5/20,35
Italy,2/7/20,36
Italy,2/8/20,41
Italy,2/9/20,44
Italy,2/10/20,44
Italy,2/11/20,50
Italy,2/12/20,47
Italy,2/13/20,45
Italy,2/14/20,41
Italy,2/15/20,40
Italy,2/16/20,42
Italy,2/17/20,49
Italy,2/18/20,46
Italy,2/19/20,42
Italy,2/20/20,37
Italy,2/21/20,40
Italy,2/22/20,38
Italy,2/23/20,49
Italy,2/24/20,53
Italy,2/25/20,50
Italy,2/26/20,44
Italy,2/27/20,34
Italy,2/28/20,41
Italy,2/29/20,41
Italy,3/1/20,46
Italy,3/2/20,48
Italy,3/3/20,44
Italy,3/4/20,40
Italy,3/5/20,41
Italy,3/6/20,44
Italy,3/7/20,43
Italy,3/8/20,40
Italy,3/9/20,40
Italy,3/10/20,42
Italy,3/11/20,48
Italy,3/12/20,57
Italy,3/13/20,55
Italy,3/14/20,51
Italy,3/15/20,43
Italy,3/16/20,44
Italy,3/17/20,46
Italy,3/18/20,46
Italy,3/19/20,51
Italy,3/20/20,52
Italy,3/21/20,53
Italy,3/22/20,47
Italy,3/23/20,35
Italy,3/24/20,30
Italy,3/25/20,33
Italy,2/1/20,54
Italy,2/2/20,56
Italy,2/3/20,55
Italy,2/4/20,53
Italy,2/5/20,46
Italy,2/6/20,45
Italy,2/7/20,42
Italy,2/8/20,44
Italy,2/9/20,50
Italy,2/10/20,54
Italy,2/11/20,57
Italy,2/12/20,53
Italy,2/13/20,51
Italy,2/14/20,56
Italy,2/15/20,51
Italy,2/16/20,50
Italy,2/17/20,50
Italy,2/18/20,51
Italy,2/19/20,50
Italy,2/20/20,49
Italy,2/21/20,48
Italy,2/22/20,51
Italy,2/23/20,52
Italy,2/24/20,56
Italy,2/25/20,56
Italy,2/26/20,53
Italy,2/27/20,47
Italy,2/28/20,55
Italy,2/29/20,52
Italy,3/1/20,57
Italy,3/2/20,56
Italy,3/3/20,51
Italy,3/4/20,49
Italy,3/5/20,50
Italy,3/6/20,54
Italy,3/7/20,51
Italy,3/8/20,50
Italy,3/9/20,49
Italy,3/10/20,51
Italy,3/11/20,54
Italy,3/12/20,56
Italy,3/13/20,54
Italy,3/14/20,56
Italy,3/15/20,56
Italy,3/16/20,55
Italy,3/17/20,54
Italy,3/18/20,56
Italy,3/19/20,58
Italy,3/20/20,56
Italy,3/21/20,57
Italy,3/22/20,57
Italy,3/23/20,48
Italy,3/24/20,42
Italy,3/25/20,45
Italy,2/1/20,56
Italy,2/2/20,55
Italy,2/3/20,56
Italy,2/4/20,56
Italy,2/5/20,55
Italy,2/6/20,51
Italy,2/7/20,46
Italy,2/8/20,48
Italy,2/9/20,52
Italy,2/10/20,55
Italy,2/11/20,57
Italy,2/12/20,55
Italy,2/13/20,55
Italy,2/14/20,57
Italy,2/15/20,55
Italy,2/16/20,49
Italy,2/17/20,51
Italy,2/18/20,51
Italy,2/19/20,53
Italy,2/20/20,57
Italy,2/21/20,52
Italy,2/22/20,53
Italy,2/23/20,53
Italy,2/24/20,58
Italy,2/25/20,57
Italy,2/26/20,59
Italy,2/27/20,58
Italy,2/28/20,59
Italy,2/29/20,55
Italy,3/1/20,62
Italy,3/2/20,61
Italy,3/3/20,57
Italy,3/4/20,54
Italy,3/5/20,55
Italy,3/6/20,58
Italy,3/7/20,55
Italy,3/8/20,53
Italy,3/9/20,55
Italy,3/10/20,54
Italy,3/11/20,52
Italy,3/12/20,53
Italy,3/13/20,56
Italy,3/14/20,56
Italy,3/15/20,58
Italy,3/16/20,58
Italy,3/17/20,58
Italy,3/18/20,57
Italy,3/19/20,57
Italy,3/20/20,57
Italy,3/21/20,55
Italy,3/22/20,56
Italy,3/23/20,57
Italy,3/24/20,54
Italy,3/25/20,49
Italy,2/1/20,53
Italy,2/2/20,47
Italy,2/3/20,44
Italy,2/4/20,53
Italy,2/5/20,48
Italy,2/6/20,45
Italy,2/7/20,38
Italy,2/8/20,38
Italy,2/9/20,40
Italy,2/10/20,60
Italy,2/11/20,61
Italy,2/12/20,49
Italy,2/13/20,46
Italy,2/14/20,49
Italy,2/15/20,44
Italy,2/16/20,43
Italy,2/17/20,49
Italy,2/18/20,52
Italy,2/19/20,50
Italy,2/20/20,46
Italy,2/21/20,42
Italy,2/22/20,44
Italy,2/23/20,45
Italy,2/24/20,48
Italy,2/25/20,52
Italy,2/26/20,53
Italy,2/27/20,49
Italy,2/28/20,49
Italy,2/29/20,51
Italy,3/1/20,53
Italy,3/2/20,53
Italy,3/3/20,51
Italy,3/4/20,46
Italy,3/5/20,46
Italy,3/6/20,46
Italy,3/7/20,47
Italy,3/8/20,46
Italy,3/9/20,45
Italy,3/10/20,50
Italy,3/11/20,49
Italy,3/12/20,50
Italy,3/13/20,54
Italy,3/14/20,53
Italy,3/15/20,48
Italy,3/16/20,45
Italy,3/17/20,46
Italy,3/18/20,49
Italy,3/19/20,52
Italy,3/20/20,49
Italy,3/21/20,52
Italy,3/22/20,52
Italy,3/23/20,43
Italy,3/24/20,44
Italy,3/25/20,43
Italy,2/1/20,52
Italy,2/2/20,56
Italy,2/3/20,53
Italy,2/4/20,57
Italy,2/5/20,48
Italy,2/6/20,47
Italy,2/7/20,48
Italy,2/8/20,49
Italy,2/9/20,46
Italy,2/10/20,53
Italy,2/11/20,58
Italy,2/12/20,56
Italy,2/13/20,52
Italy,2/14/20,52
Italy,2/15/20,54
Italy,2/16/20,50
Italy,2/17/20,48
Italy,2/18/20,52
Italy,2/19/20,54
Italy,2/20/20,51
Italy,2/21/20,50
Italy,2/22/20,49
Italy,2/23/20,51
Italy,2/24/20,52
Italy,2/25/20,53
Italy,2/26/20,57
Italy,2/27/20,51
Italy,2/28/20,54
Italy,2/29/20,51
Italy,3/1/20,54
Italy,3/2/20,61
Italy,3/3/20,57
Italy,3/4/20,50
Italy,3/5/20,55
Italy,3/6/20,57
Italy,3/7/20,51
Italy,3/8/20,52
Italy,3/9/20,50
Italy,3/10/20,51
Italy,3/11/20,51
Italy,3/12/20,53
Italy,3/13/20,56
Italy,3/14/20,57
Italy,3/15/20,58
Italy,3/16/20,55
Italy,3/17/20,56
Italy,3/18/20,55
Italy,3/19/20,55
Italy,3/20/20,52
Italy,3/21/20,57
Italy,3/22/20,58
Italy,3/23/20,52
Italy,3/24/20,45
Italy,3/25/20,44
Italy,2/1/20,32
Italy,2/2/20,36
Italy,2/3/20,42
Italy,2/4/20,24
Italy,2/5/20,15
Italy,2/6/20,21
Italy,2/7/20,31
Italy,2/8/20,27
Italy,2/9/20,24
Italy,2/10/20,29
Italy,2/11/20,30
Italy,2/12/20,21
Italy,2/13/20,21
Italy,2/14/20,25
Italy,2/15/20,28
Italy,2/16/20,34
Italy,2/17/20,30
Italy,2/18/20,28
Italy,2/19/20,23
Italy,2/20/20,22
Italy,2/21/20,28
Italy,2/22/20,33
Italy,2/23/20,44
Italy,2/24/20,43
Italy,2/25/20,30
Italy,2/26/20,20
Italy,2/27/20,16
Italy,2/28/20,18
Italy,2/29/20,21
Italy,3/1/20,27
Italy,3/2/20,25
Italy,3/3/20,22
Italy,3/4/20,18
Italy,3/5/20,21
Italy,3/6/20,24
Italy,3/7/20,21
Italy,3/8/20,23
Italy,3/9/20,24
Italy,3/10/20,27
Italy,3/11/20,43
Italy,3/12/20,40
Italy,3/13/20,35
Italy,3/14/20,27
Italy,3/15/20,26
Italy,3/16/20,29
Italy,3/17/20,37
Italy,3/18/20,37
Italy,3/19/20,37
Italy,3/20/20,35
Italy,3/21/20,34
Italy,3/22/20,30
Italy,3/23/20,19
Italy,3/24/20,17
Italy,3/25/20,16
Italy,2/1/20,48
Italy,2/2/20,45
Italy,2/3/20,43
Italy,2/4/20,49
Italy,2/5/20,47
Italy,2/6/20,43
Italy,2/7/20,38
Italy,2/8/20,38
Italy,2/9/20,39
Italy,2/10/20,56
Italy,2/11/20,60
Italy,2/12/20,50
Italy,2/13/20,45
Italy,2/14/20,49
Italy,2/15/20,44
Italy,2/16/20,42
Italy,2/17/20,49
Italy,2/18/20,51
Italy,2/19/20,50
Italy,2/20/20,44
Italy,2/21/20,43
Italy,2/22/20,43
Italy,2/23/20,46
Italy,2/24/20,48
Italy,2/25/20,52
Italy,2/26/20,51
Italy,2/27/20,46
Italy,2/28/20,48
Italy,2/29/20,48
Italy,3/1/20,48
Italy,3/2/20,49
Italy,3/3/20,49
Italy,3/4/20,45
Italy,3/5/20,45
Italy,3/6/20,46
Italy,3/7/20,46
Italy,3/8/20,46
Italy,3/9/20,45
Italy,3/10/20,48
Italy,3/11/20,48
Italy,3/12/20,49
Italy,3/13/20,54
Italy,3/14/20,52
Italy,3/15/20,47
Italy,3/16/20,45
Italy,3/17/20,46
Italy,3/18/20,50
Italy,3/19/20,53
Italy,3/20/20,51
Italy,3/21/20,51
Italy,3/22/20,51
Italy,3/23/20,42
Italy,3/24/20,41
Italy,3/25/20,44
Italy,2/1/20,32
Italy,2/2/20,36
Italy,2/3/20,41
Italy,2/4/20,30
Italy,2/5/20,23
Italy,2/6/20,24
Italy,2/7/20,29
Italy,2/8/20,29
Italy,2/9/20,29
Italy,2/10/20,32
Italy,2/11/20,34
Italy,2/12/20,29
Italy,2/13/20,27
Italy,2/14/20,31
Italy,2/15/20,30
Italy,2/16/20,31
Italy,2/17/20,34
Italy,2/18/20,34
Italy,2/19/20,28
Italy,2/20/20,28
Italy,2/21/20,35
Italy,2/22/20,37
Italy,2/23/20,43
Italy,2/24/20,44
Italy,2/25/20,34
Italy,2/26/20,27
Italy,2/27/20,23
Italy,2/28/20,25
Italy,2/29/20,28
Italy,3/1/20,31
Italy,3/2/20,28
Italy,3/3/20,28
Italy,3/4/20,26
Italy,3/5/20,24
Italy,3/6/20,30
Italy,3/7/20,29
Italy,3/8/20,30
Italy,3/9/20,30
Italy,3/10/20,29
Italy,3/11/20,40
Italy,3/12/20,37
Italy,3/13/20,37
Italy,3/14/20,32
Italy,3/15/20,31
Italy,3/16/20,36
Italy,3/17/20,38
Italy,3/18/20,44
Italy,3/19/20,40
Italy,3/20/20,41
Italy,3/21/20,42
Italy,3/22/20,37
Italy,3/23/20,30
Italy,3/24/20,27
Italy,3/25/20,27
Italy,2/1/20,57
Italy,2/2/20,58
Italy,2/3/20,57
Italy,2/4/20,56
Italy,2/5/20,46
Italy,2/6/20,43
Italy,2/7/20,40
Italy,2/8/20,41
Italy,2/9/20,47
Italy,2/10/20,56
Italy,2/11/20,57
Italy,2/12/20,55
Italy,2/13/20,47
Italy,2/14/20,54
Italy,2/15/20,47
Italy,2/16/20,46
Italy,2/17/20,48
Italy,2/18/20,51
Italy,2/19/20,48
Italy,2/20/20,47
Italy,2/21/20,45
Italy,2/22/20,49
Italy,2/23/20,48
Italy,2/24/20,50
Italy,2/25/20,57
Italy,2/26/20,52
Italy,2/27/20,51
Italy,2/28/20,53
Italy,2/29/20,49
Italy,3/1/20,54
Italy,3/2/20,53
Italy,3/3/20,51
Italy,3/4/20,48
Italy,3/5/20,48
Italy,3/6/20,54
Italy,3/7/20,49
Italy,3/8/20,50
Italy,3/9/20,48
Italy,3/10/20,51
Italy,3/11/20,49
Italy,3/12/20,54
Italy,3/13/20,53
Italy,3/14/20,54
Italy,3/15/20,54
Italy,3/16/20,51
Italy,3/17/20,49
Italy,3/18/20,54
Italy,3/19/20,54
Italy,3/20/20,50
Italy,3/21/20,53
Italy,3/22/20,54
Italy,3/23/20,44
Italy,3/24/20,41
Italy,3/25/20,45
Italy,2/1/20,53
Italy,2/2/20,56
Italy,2/3/20,62
Italy,2/4/20,60
Italy,2/5/20,52
Italy,2/6/20,46
Italy,2/7/20,44
Italy,2/8/20,47
Italy,2/9/20,51
Italy,2/10/20,53
Italy,2/11/20,58
Italy,2/12/20,57
Italy,2/13/20,53
Italy,2/14/20,53
Italy,2/15/20,51
Italy,2/16/20,50
Italy,2/17/20,49
Italy,2/18/20,51
Italy,2/19/20,53
Italy,2/20/20,54
Italy,2/21/20,52
Italy,2/22/20,53
Italy,2/23/20,51
Italy,2/24/20,54
Italy,2/25/20,55
Italy,2/26/20,54
Italy,2/27/20,55
Italy,2/28/20,57
Italy,2/29/20,52
Italy,3/1/20,54
Italy,3/2/20,54
Italy,3/3/20,52
Italy,3/4/20,51
Italy,3/5/20,58
Italy,3/6/20,53
Italy,3/7/20,50
Italy,3/8/20,52
Italy,3/9/20,49
Italy,3/10/20,52
Italy,3/11/20,54
Italy,3/12/20,55
Italy,3/13/20,55
Italy,3/14/20,54
Italy,3/15/20,54
Italy,3/16/20,56
Italy,3/17/20,58
Italy,3/18/20,55
Italy,3/19/20,51
Italy,3/20/20,56
Italy,3/21/20,56
Italy,3/22/20,56
Italy,3/23/20,52
Italy,3/24/20,47
Italy,3/25/20,45
Italy,2/1/20,52
Italy,2/2/20,56
Italy,2/3/20,55
Italy,2/4/20,56
Italy,2/5/20,51
Italy,2/6/20,48
Italy,2/7/20,51
Italy,2/8/20,50
Italy,2/9/20,47
Italy,2/10/20,52
Italy,2/11/20,61
Italy,2/12/20,55
Italy,2/13/20,53
Italy,2/14/20,54
Italy,2/15/20,56
Italy,2/16/20,51
Italy,2/17/20,49
Italy,2/18/20,52
Italy,2/19/20,53
Italy,2/20/20,53
Italy,2/21/20,53
Italy,2/22/20,52
Italy,2/23/20,50
Italy,2/24/20,52
Italy,2/25/20,55
Italy,2/26/20,58
Italy,2/27/20,49
Italy,2/28/20,53
Italy,2/29/20,51
Italy,3/1/20,56
Italy,3/2/20,61
Italy,3/3/20,58
Italy,3/4/20,52
Italy,3/5/20,53
Italy,3/6/20,57
Italy,3/7/20,53
Italy,3/8/20,51
Italy,3/9/20,51
Italy,3/10/20,52
Italy,3/11/20,53
Italy,3/12/20,55
Italy,3/13/20,56
Italy,3/14/20,56
Italy,3/15/20,56
Italy,3/16/20,55
Italy,3/17/20,53
Italy,3/18/20,55
Italy,3/19/20,55
Italy,3/20/20,53
Italy,3/21/20,55
Italy,3/22/20,55
Italy,3/23/20,50
